☆央卫☆,#genre#
全佳,mitv://198.255.74.56:41196/602fed8600062fb279f88988029a7141.ts
双星,mitv://198.255.74.56:41196/602fed860005485479f8894ccea4f444.ts
☆4K卡☆,#genre#

北京冬奥纪实4K33M2160HDR,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226563/1.m3u8
北京冬奥纪实4K26M2160SDR,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226564/1.m3u8
北京IPTV4K超清 17M2160,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://221.179.136.149/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://221.179.217.94/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://221.179.217.9/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
4K花园,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8?
4K花园,http://183.207.248.236/ott.js.chinamobile.com/PLTV/3/224/3221227746/index.m3u8
4K花园,http://183.207.248.169/ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
4K花园,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
CCTV4K,http://111.161.121.211/livews-4k.5club.CCTV.cn/live/4K1218.stream/playlist.m3u8
CCTV4K,http://117.148.187.83/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://117.148.187.41:80/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://112.17.40.12/wh7f454c46tw1099172031_1459911128/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://112.17.40.134:80/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://111.0.93.25/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://112.17.40.146/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229683/index.m3u8
CCTV4K,http://112.17.40.12/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://112.17.40.147/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://111.161.121.214/livews-4k.5club.cctv.cn/live/4K.stream/playlist.m3u8
CCTV4K,http://112.17.40.140:80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://117.148.187.56/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/01.m3u8?fmt=ts2hls
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8?icpid=88888888&from=5&ocs=2_117.148.187.40_80&hms_devid=373
CCTV4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://112.17.40.13/PLTV/88888888/224/3221226758/index.m3u8
CCTV4K,http://111.161.121.211/livews-4k.5club.CCTV.cn/live/4K0205.stream/playlist.m3u8
CCTV4K,http://117.148.165.254/livews-4k.5club.cctv.cn/live/4K0205.stream/playlist.m3u8
爱上4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
爱上4K,http://111.20.105.60:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
爱上4K,http://111.20.45.158/wh7f454c46tw1298258469_1757880081/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8?icpid=88888890&RTS=1593618848&from=1&ocs=2_111.20.45.158_80&hms_devid=543&vqe=3
爱上4K,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
爱上4K,http://111.20.45.158/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
爱上4K,http://39.134.24.24/PLTV/88888888/224/3221226005/index.m3u8
广东综艺4K,http://player.ioioz.com/1786/gd/gdtvm3u8.php?id=gdzy
广东综艺4K,http://111.161.121.214/nclive.grtn.cn/4K/sd/live.m3u8
广东综艺4K,http://player.200877926.top/1786/gd/gdtvm3u8.php?id=gdzy
南国都市FHD,http://158417cjz.xyz/cz1.php?id=shenghuo
欢笑剧场4K,http://39.134.39.17/PLTV/88888888/224/3221226318/index.m3u8
欢笑剧场4K,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
欢笑剧场4K,http://183.207.255.190/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场4K,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
欢笑剧场4K,http://223.110.243.212/PLTV/3/224/3221227715/index.m3u8
欢笑剧场4K,http://39.134.39.29:80/PLTV/88888888/224/3221226203/index.m3u8?icpid=88888888&from=26&hms_devid=684
欢笑剧场4K,http://39.135.250.74/PLTV/88888888/224/3221226144/3.m3u8
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
欢笑剧场4K,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场4K,http://39.134.39.39/PLTV/88888888/224/3221226318/index.m3u8
欢笑剧场4K,http://39.134.39.24/PLTV/88888888/224/3221226318/index.m3u8
纯享4K 20M2160,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
百视通4K 15M2160,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226952/index.m3u8
芒果TV 15M2160,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8
纯享4K,http://183.207.249.36/PLTV/3/224/3221227506/index.m3u8
纯享4K,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
纯享4K,http://183.207.249.205/ott.js.chinamobile.com/PLTV/3/224/3221227506/index.m3u8
纯享4K,http://39.134.155.159/PLTV/88888888/224/3221225670/index.m3u8
纯享4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://111.12.102.68:6610/PLTV/77777777/224/3221225726/index.m3u8?
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.8:6610/PLTV/88888888/224/3221225786/2/index.m3u8?fmt=ts2hls
纯享4K,http://39.135.138.58:18890/PLTV/88888910/224/3221225786/index.m3u8codeyj
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
CHC动作电影FHD,http://111.20.33.79/wh7f454c46tw2676886234_1042025358/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影FHD,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影FHD,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影FHD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.105.60:6060/yinhe/2/ch00000090990000002055?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影FHD,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.45.131/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.45.154/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.45.153:80/wh7f454c46tw2273653048_581020787/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8?icpid=88888890&RTS=1607857640&from=1&hms_devid=263&vqe=3
CHC动作电影FHD,http://125.210.152.18:9090/live/DZDYHD.m3u8
CHC动作电影FHD,http://39.134.18.69:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8?icpid=88888888&from=1&ocs=2_39.134.18.69_80&hms_devid=7855&vqe=3
CHC动作电影FHD,http://111.20.45.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.6.169.89/live.rxip.sc96655.com/live/gef.wqCHCdzdyH265_4000.m3u8
CHC动作电影FHD,http://111.20.105.60:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影FHD,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=119&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
CHC动作电影FHD,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影FHD,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC高清电影FHD,http://111.20.105.60:6060/yinhe/2/ch00000090990000002065?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影FHD,http://111.20.45.131/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影FHD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影FHD,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影FHD,http://39.134.18.65:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8?icpid=88888888&from=1&ocs=2_39.134.18.65_80&hms_devid=7854&vqe=3
CHC高清电影FHD,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影FHD,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影FHD,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC家庭影院FHD,http://39.134.18.68:80/wh7f454c46tw2207241134_-1695374012/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8?icpid=88888890&RTS=1607857574&from=1&hms_devid=7855&vqe=3
CHC家庭影院FHD,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院FHD,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院FHD,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院FHD,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院FHD,http://111.6.169.89/live.rxip.sc96655.com/live/jbtygqCHCjtyyH265_4000.m3u8
都市剧场FHD,http://39.134.39.10:80/PLTV/88888888/224/3221226176/index.m3u8
都市剧场FHD,http://39.134.39.4/PLTV/88888888/224/3221226176/index.m3u8
都市剧场FHD,http://112.17.40.6/PLTV/88888888/224/3221226825/index.m3u8
都市剧场FHD,http://112.17.40.139/PLTV/88888888/224/3221226825/index.m3u8
都市剧场FHD,http://112.17.40.11/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/index.m3u8?fmt=ts2hls
都市剧场FHD,http://112.17.40.140/PLTV/88888888/224/3221226825/index.m3u8
都市剧场FHD,http://117.148.187.105/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/01.m3u8?fmt=ts2hlsSiTV游戏风云
都市剧场FHD,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场FHD,http://39.135.249.210/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场FHD,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/1.m3u8
都市剧场FHD,http://39.134.186.42/PLTV/88888888/224/3221226825/index.m3u8
都市剧场FHD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
都市剧场FHD,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场FHD,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
都市剧场FHD,http://112.17.40.147:80/PLTV/88888888/224/3221226825/1.m3u8
都市剧场FHD,http://39.135.253.136/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场FHD,http://huaweicdn.hb.chinamobile.com/PLTV/2510088/224/3221226143/3.m3u8
都市剧场FHD,http://39.134.39.38/PLTV/88888888/224/3221226176/index.m3u8
都市剧场FHD,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场FHD,http://183.207.255.190/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场FHD,http://39.134.186.110/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/42329865.smil/01.m3u8?fmt=ts2hls
都市剧场FHD,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/2.m3u8
都市剧场FHD,http://223.110.243.160/ott.js.chinamobile.com/PLTV/3/224/3221227710/index.m3u8
都市剧场HD,http://117.148.187.74/PLTV/88888888/224/3221226825/1.m3u8
都市剧场HD,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/dsjchd/2300000/mnf.m3u8
都市剧场HD,http://39.134.39.37/PLTV/88888888/224/3221226176/index.m3u8
